symbol,settlement,bid_size,bid,ask,ask_size,last,close,change,open,high,low,previous_close,turnover,volume,operations,datetime,group,expiration,tipo
VA1AC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-09-18,OBLIGACIONES NEGOCIABLES
VA1AD,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-09-18,OBLIGACIONES NEGOCIABLES
VA1AP,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-09-18,OBLIGACIONES NEGOCIABLES
VA1BP,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-09-18,OBLIGACIONES NEGOCIABLES
VA1PC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-07-06,OBLIGACIONES NEGOCIABLES
VA1PD,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-07-06,OBLIGACIONES NEGOCIABLES
VA21P,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-07-06,OBLIGACIONES NEGOCIABLES
VA22P,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-07-06,OBLIGACIONES NEGOCIABLES
VA2PC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-07-06,OBLIGACIONES NEGOCIABLES
VA2PD,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-07-06,OBLIGACIONES NEGOCIABLES
VB12P,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-02-08,OBLIGACIONES NEGOCIABLES
VB12X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-02-08,OBLIGACIONES NEGOCIABLES
VB2PC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-02-08,OBLIGACIONES NEGOCIABLES
VB2PD,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-02-08,OBLIGACIONES NEGOCIABLES
VB2PY,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-02-08,OBLIGACIONES NEGOCIABLES
VB2PZ,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-02-08,OBLIGACIONES NEGOCIABLES
VBC1C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,98.5,0.0,0,0,,CORP,2027-03-11,OBLIGACIONES NEGOCIABLES
VBC1D,2,1000,100.0,101.0,6000,100.5,0.0,-0.0049,101.0,101.5,100.0,101.0,94614.0,94000,16,2025-05-14 16:20:00,CORP,2027-03-11,OBLIGACIONES NEGOCIABLES
VBC1X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-03-11,OBLIGACIONES NEGOCIABLES
VBC1Y,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-03-11,OBLIGACIONES NEGOCIABLES
VBC1Z,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-03-11,OBLIGACIONES NEGOCIABLES
VE31C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-09-07,OBLIGACIONES NEGOCIABLES
VE31D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-09-07,OBLIGACIONES NEGOCIABLES
VE31P,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-09-07,OBLIGACIONES NEGOCIABLES
VE32C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-09-07,OBLIGACIONES NEGOCIABLES
VE32D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-09-07,OBLIGACIONES NEGOCIABLES
VE32P,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16399.8,0.0,0,0,,CORP,2026-09-07,OBLIGACIONES NEGOCIABLES
VE41C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-08-27,OBLIGACIONES NEGOCIABLES
VE41D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-08-27,OBLIGACIONES NEGOCIABLES
VE41P,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-08-27,OBLIGACIONES NEGOCIABLES
VE42D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-02-27,OBLIGACIONES NEGOCIABLES
VE42P,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-02-27,OBLIGACIONES NEGOCIABLES
VM1AC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-08-21,OBLIGACIONES NEGOCIABLES
VM1AD,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-08-21,OBLIGACIONES NEGOCIABLES
VM1AP,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-08-21,OBLIGACIONES NEGOCIABLES
VM1BC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-08-21,OBLIGACIONES NEGOCIABLES
VM1BD,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-08-21,OBLIGACIONES NEGOCIABLES
VM1BP,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-08-21,OBLIGACIONES NEGOCIABLES
VSCDC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2031-08-27,OBLIGACIONES NEGOCIABLES
VSCDO,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2031-08-27,OBLIGACIONES NEGOCIABLES
VSCHC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-06-06,OBLIGACIONES NEGOCIABLES
VSCHD,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-06-06,OBLIGACIONES NEGOCIABLES
VSCHO,2,10,80000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,113950.0,0.0,0,0,,CORP,2026-06-06,OBLIGACIONES NEGOCIABLES
VSCHX,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,101326.0,0.0,0,0,,CORP,2026-06-06,OBLIGACIONES NEGOCIABLES
VSCHY,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-06-06,OBLIGACIONES NEGOCIABLES
VSCHZ,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,58.54,0.0,0,0,,CORP,2026-06-06,OBLIGACIONES NEGOCIABLES
VSCIC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-12-06,OBLIGACIONES NEGOCIABLES
VSCID,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-12-06,OBLIGACIONES NEGOCIABLES
VSCIO,2,10,83510.0,93000.0,9895,93000.0,0.0,-0.026099999999999998,93000.0,93000.0,93000.0,95500.0,97650.0,105,1,2025-05-14 11:37:00,CORP,2026-12-06,OBLIGACIONES NEGOCIABLES
VSCIX,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,87955.0,0.0,0,0,,CORP,2026-12-06,OBLIGACIONES NEGOCIABLES
VSCIY,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-12-06,OBLIGACIONES NEGOCIABLES
VSCIZ,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-12-06,OBLIGACIONES NEGOCIABLES
VSCJC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-03-03,OBLIGACIONES NEGOCIABLES
VSCJD,2,0,0.0,85.0,1950,84.0,0.0,-0.0059,84.0,84.0,84.0,84.5,168.0,200,1,2025-05-14 14:18:00,CORP,2027-03-03,OBLIGACIONES NEGOCIABLES
VSCJO,2,2206,88000.0,88100.0,4661,88100.0,0.0,0.0011,88100.0,88100.0,88100.0,88000.0,636082.0,722,3,2025-05-14 14:56:00,CORP,2027-03-03,OBLIGACIONES NEGOCIABLES
VSCJX,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,91568.0,0.0,0,0,,CORP,2027-03-03,OBLIGACIONES NEGOCIABLES
VSCJY,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-03-03,OBLIGACIONES NEGOCIABLES
VSCJZ,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-03-03,OBLIGACIONES NEGOCIABLES
VSCKC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2028-03-03,OBLIGACIONES NEGOCIABLES
VSCKD,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2028-03-03,OBLIGACIONES NEGOCIABLES
VSCKO,2,10,84520.0,86990.0,600,87000.0,0.0,-0.0113,87000.0,87000.0,87000.0,88000.0,1740.0,2,1,2025-05-14 11:58:00,CORP,2028-03-03,OBLIGACIONES NEGOCIABLES
VSCKX,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,89400.0,0.0,0,0,,CORP,2028-03-03,OBLIGACIONES NEGOCIABLES
VSCKY,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2028-03-03,OBLIGACIONES NEGOCIABLES
VSCKZ,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2028-03-03,OBLIGACIONES NEGOCIABLES
VSCLC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-07-20,OBLIGACIONES NEGOCIABLES
VSCLD,2,1250,99.22,101.25,22,99.22,0.0,-0.018500000000000003,101.3,102.0,99.22,101.1,6054.68,6101,13,2025-05-14 16:10:00,CORP,2025-07-20,OBLIGACIONES NEGOCIABLES
VSCLO,2,1200,112010.0,190000.0,1,112000.0,0.0,0.0053,111020.0,112000.0,111020.0,111400.0,23118783.0,20642,9,2025-05-14 16:07:00,CORP,2025-07-20,OBLIGACIONES NEGOCIABLES
VSCLX,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,74555.0,0.0,0,0,,CORP,2025-07-20,OBLIGACIONES NEGOCIABLES
VSCLY,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-07-20,OBLIGACIONES NEGOCIABLES
VSCLZ,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-07-20,OBLIGACIONES NEGOCIABLES
VSCMC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2028-08-11,OBLIGACIONES NEGOCIABLES
VSCMD,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2028-08-11,OBLIGACIONES NEGOCIABLES
VSCMO,2,10,78000.0,88000.0,724,88000.0,0.0,0.0,88000.0,90000.0,88000.0,88000.0,314240.0,356,4,2025-05-14 12:45:00,CORP,2028-08-11,OBLIGACIONES NEGOCIABLES
VSCMX,2,0,0.0,0.0,0,86584.0,0.0,0.0,0.0,86584.0,86584.0,89710.0,1254169240.0,1448500,1,2025-05-14 16:07:00,CORP,2028-08-11,OBLIGACIONES NEGOCIABLES
VSCMY,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2028-08-11,OBLIGACIONES NEGOCIABLES
VSCMZ,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2028-08-11,OBLIGACIONES NEGOCIABLES
VSCNC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-06-05,OBLIGACIONES NEGOCIABLES
VSCND,2,50000,99.01,101.8,5000,0.0,0.0,0.0,0.0,0.0,0.0,101.55,0.0,0,0,,CORP,2026-06-05,OBLIGACIONES NEGOCIABLES
VSCNO,2,50000,115960.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,115700.0,0.0,0,0,,CORP,2026-06-05,OBLIGACIONES NEGOCIABLES
VSCNX,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-06-05,OBLIGACIONES NEGOCIABLES
VSCNY,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-06-05,OBLIGACIONES NEGOCIABLES
VSCNZ,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,98.8,0.0,0,0,,CORP,2026-06-05,OBLIGACIONES NEGOCIABLES
VSCOC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,99.65,0.0,0,0,,CORP,2027-03-06,OBLIGACIONES NEGOCIABLES
VSCOD,2,50000,102.0,102.75,24178,102.75,0.0,0.0024,101.5,102.75,101.3,102.5,126111.7,123605,29,2025-05-14 15:52:00,CORP,2027-03-06,OBLIGACIONES NEGOCIABLES
VSCOO,2,4039,116500.0,117550.0,2927,116500.0,0.0,0.0069,115400.0,118500.0,114800.0,115700.0,37746426.6,32343,23,2025-05-14 16:28:00,CORP,2027-03-06,OBLIGACIONES NEGOCIABLES
VSCOX,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,122500.0,0.0,0,0,,CORP,2027-03-06,OBLIGACIONES NEGOCIABLES
VSCOY,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0,0,,CORP,2027-03-06,OBLIGACIONES NEGOCIABLES
VSCOZ,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0,0,,CORP,2027-03-06,OBLIGACIONES NEGOCIABLES
VSCPC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.1,0.0,0,0,,CORP,2029-05-03,OBLIGACIONES NEGOCIABLES
VSCPD,2,1936,103.3,103.85,748,103.5,0.0,0.0029,102.9,103.8,102.65,103.2,28040.91,27103,46,2025-05-14 15:44:00,CORP,2029-05-03,OBLIGACIONES NEGOCIABLES
VSCPO,2,1973,117900.0,119300.0,1000,117900.0,0.0,-0.013300000000000001,118500.0,119400.0,117400.0,119500.0,37221999.4,31590,35,2025-05-14 15:53:00,CORP,2029-05-03,OBLIGACIONES NEGOCIABLES
VSCPX,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,135200.0,0.0,0,0,,CORP,2029-05-03,OBLIGACIONES NEGOCIABLES
VSCPY,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2029-05-03,OBLIGACIONES NEGOCIABLES
VSCPZ,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2029-05-03,OBLIGACIONES NEGOCIABLES
VSCQC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2028-07-08,OBLIGACIONES NEGOCIABLES
VSCQD,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0,0,,CORP,2028-07-08,OBLIGACIONES NEGOCIABLES
VSCQO,2,30,85510.0,86010.0,4940,86010.0,0.0,-0.0335,87900.0,87900.0,86010.0,89000.0,103651.0,120,11,2025-05-14 16:24:00,CORP,2028-07-08,OBLIGACIONES NEGOCIABLES
VSCQX,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,99809.0,0.0,0,0,,CORP,2028-07-08,OBLIGACIONES NEGOCIABLES
VSCQY,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2028-07-08,OBLIGACIONES NEGOCIABLES
VSCQZ,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0,0,,CORP,2028-07-08,OBLIGACIONES NEGOCIABLES
VSCRC,2,5,100.0,0.0,0,100.0,0.0,0.005,100.0,100.0,100.0,99.5,6468.0,6468,1,2025-05-14 12:09:00,CORP,2031-10-10,OBLIGACIONES NEGOCIABLES
VSCRD,2,1397,101.35,101.5,50000,101.5,0.0,0.015,100.4,103.4,99.98,100.0,772498.45,769612,236,2025-05-14 16:36:00,CORP,2031-10-10,OBLIGACIONES NEGOCIABLES
VSCRO,2,3023,115100.0,115790.0,1004,115320.0,0.0,0.0027,114990.0,116490.0,113700.0,115000.0,230358899.7,200657,172,2025-05-14 16:35:00,CORP,2031-10-10,OBLIGACIONES NEGOCIABLES
VSCRX,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2031-10-10,OBLIGACIONES NEGOCIABLES
VSCRY,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2031-10-10,OBLIGACIONES NEGOCIABLES
VSCRZ,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2031-10-10,OBLIGACIONES NEGOCIABLES
VSCTC,2,300000,97.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,98.5,0.0,0,0,,CORP,2035-12-10,OBLIGACIONES NEGOCIABLES
VSCTD,2,10000,101.25,101.5,10000,101.7,0.0,0.011899999999999999,101.45,102.0,101.0,100.5,591797.5,583000,37,2025-05-14 16:13:00,CORP,2035-12-10,OBLIGACIONES NEGOCIABLES
VSCTO,2,10000,115510.0,115700.0,40000,115500.0,0.0,0.005,115350.0,115900.0,115350.0,114920.0,334204200.0,289000,16,2025-05-14 16:23:00,CORP,2035-12-10,OBLIGACIONES NEGOCIABLES
VSCTX,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,119884.879,0.0,0,0,,CORP,2035-12-10,OBLIGACIONES NEGOCIABLES
VSCTY,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2035-12-10,OBLIGACIONES NEGOCIABLES
VSCTZ,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2035-12-10,OBLIGACIONES NEGOCIABLES
VSCUC,2,75000,98.64,103.0,75000,0.0,0.0,0.0,0.0,0.0,0.0,98.8,0.0,0,0,,CORP,2030-03-07,OBLIGACIONES NEGOCIABLES
VSCUD,2,25,100.5,101.5,100000,101.75,0.0,0.0074,101.0,101.75,100.2,101.0,390448.71,388228,21,2025-05-14 16:24:00,CORP,2030-03-07,OBLIGACIONES NEGOCIABLES
VSCUO,2,50000,109570.0,120000.0,50000,115500.0,0.0,-0.0403,120000.0,120000.0,115500.0,120360.0,8061870.0,6928,7,2025-05-14 15:36:00,CORP,2030-03-07,OBLIGACIONES NEGOCIABLES
VSCUX,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,114200.0,0.0,0,0,,CORP,2030-03-07,OBLIGACIONES NEGOCIABLES
VSCUY,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0,,CORP,2030-03-07,OBLIGACIONES NEGOCIABLES
VSCUZ,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2030-03-07,OBLIGACIONES NEGOCIABLES
VWCBC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-10-22,OBLIGACIONES NEGOCIABLES
VWCBD,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2025-10-22,OBLIGACIONES NEGOCIABLES
VWCBO,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,89.1811,0.0,0,0,,CORP,2025-10-22,OBLIGACIONES NEGOCIABLES
VWCBX,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,102.7,0.0,0,0,,CORP,2025-10-22,OBLIGACIONES NEGOCIABLES
VWCBY,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.0,0,0,,CORP,2025-10-22,OBLIGACIONES NEGOCIABLES
VWCBZ,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.0,0,0,,CORP,2025-10-22,OBLIGACIONES NEGOCIABLES
VX12C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-07-13,OBLIGACIONES NEGOCIABLES
VX12D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-07-13,OBLIGACIONES NEGOCIABLES
VX12P,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-07-13,OBLIGACIONES NEGOCIABLES
WI1BP,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-12-28,OBLIGACIONES NEGOCIABLES
WIBPC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-12-28,OBLIGACIONES NEGOCIABLES
WIBPD,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-12-28,OBLIGACIONES NEGOCIABLES
XMC1C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,94.0739,0.0,0,0,,CORP,2027-11-11,OBLIGACIONES NEGOCIABLES
XMC1D,2,900,96.7,96.99,2000,96.7,0.0,-0.0060999999999999995,96.1,97.75,96.1,97.3,33208.42,34319,65,2025-05-14 16:35:00,CORP,2027-11-11,OBLIGACIONES NEGOCIABLES
XMC1O,2,5000,108710.0,110100.0,9755,110100.0,0.0,0.0013,110000.0,112500.0,108000.0,109950.0,34504017.5,31359,47,2025-05-14 16:35:00,CORP,2027-11-11,OBLIGACIONES NEGOCIABLES
XMC1X,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,115576.0,0.0,0,0,,CORP,2027-11-11,OBLIGACIONES NEGOCIABLES
XMC1Y,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-11-11,OBLIGACIONES NEGOCIABLES
XMC1Z,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-11-11,OBLIGACIONES NEGOCIABLES
XTC2C,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-06-28,OBLIGACIONES NEGOCIABLES
XTC2D,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-06-28,OBLIGACIONES NEGOCIABLES
XTC2P,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2026-06-28,OBLIGACIONES NEGOCIABLES
YCAMC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.8,0.0,0,0,,CORP,2027-07-21,OBLIGACIONES NEGOCIABLES
YCAMD,2,50000,102.15,103.75,20000,0.0,0.0,0.0,0.0,0.0,0.0,102.55,0.0,0,0,,CORP,2027-07-21,OBLIGACIONES NEGOCIABLES
YCAMO,2,50000,116630.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,117000.0,0.0,0,0,,CORP,2027-07-21,OBLIGACIONES NEGOCIABLES
YCAMX,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-07-21,OBLIGACIONES NEGOCIABLES
YCAMY,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,95.35,0.0,0,0,,CORP,2027-07-21,OBLIGACIONES NEGOCIABLES
YCAMZ,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2027-07-21,OBLIGACIONES NEGOCIABLES
YFCAC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2032-02-03,OBLIGACIONES NEGOCIABLES
YFCAD,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2032-02-03,OBLIGACIONES NEGOCIABLES
YFCAO,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2032-02-03,OBLIGACIONES NEGOCIABLES
YFCAX,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33020.0,0.0,0,0,,CORP,2032-02-03,OBLIGACIONES NEGOCIABLES
YFCAY,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2032-02-03,OBLIGACIONES NEGOCIABLES
YFCAZ,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,CORP,2032-02-03,OBLIGACIONES NEGOCIABLES
YFCDC,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,76.23,0.0,0,0,,CORP,2026-08-29,OBLIGACIONES NEGOCIABLES
YFCDD,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,75.57,0.0,0,0,,CORP,2026-08-29,OBLIGACIONES NEGOCIABLES
YFCDO,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,102500.0,0.0,0,0,,CORP,2026-08-29,OBLIGACIONES NEGOCIABLES
